24,'Thermus islandicus','1-deoxy-D-xylulose-5-phosphate synthase [Thermus islandicus]','WP_022797704',32.89036544850498,2.71457e-56,91
25,'Luteimonas mephitis','cobalamin-binding protein [Luteimonas mephitis]','WP_027079245',32.89036544850498,1.06484e-50,86
25,'Arenimonas composti TR7-09 = DSM 18010','ABC transporter substrate-binding protein [Arenimonas composti TR7-09 = DSM 18010]','KFN48906',32.89036544850498,1.7178e-49,84
25,'Arenimonas composti','ABC transporter substrate-binding protein [Arenimonas composti]','WP_043798105',32.89036544850498,1.94092e-49,84
25,'Pseudoxanthomonas suwonensis','cobalamin-binding protein [Pseudoxanthomonas suwonensis]','WP_052632749',32.89036544850498,3.99091e-49,84
25,'Pseudoxanthomonas suwonensis','cobalamin-binding protein [Pseudoxanthomonas suwonensis]','WP_013534461',32.89036544850498,4.77824e-49,84
25,'Stenotrophomonas sp. 14-69-23','cobalamin-binding protein [Stenotrophomonas sp. 14-69-23]','OZB54004',32.89036544850498,2.20977e-48,82
25,'Xanthomonadaceae bacterium','cobalamin-binding protein [Xanthomonadaceae bacterium]','TAK40188',32.89036544850498,2.30596e-48,84
25,'Stenotrophomonas acidaminiphila','cobalamin-binding protein [Stenotrophomonas acidaminiphila]','WP_054667052',32.89036544850498,2.33319e-48,82
25,'Xanthomonas translucens','ABC transporter substrate-binding protein, partial [Xanthomonas translucens]','WP_038235471',32.89036544850498,9.75726e-48,81
25,'Xanthomonas translucens','cobalamin-binding protein, partial [Xanthomonas translucens]','WP_060748579',32.89036544850498,1.00356e-47,81
26,'Luteimonas sp. J29','pyridoxamine 5'-phosphate oxidase [Luteimonas sp. J29]','WP_027072771',15.282392026578073,1.71069e-20,39
26,'Luteimonas aestuarii','pyridoxamine 5'-phosphate oxidase [Luteimonas aestuarii]','WP_133320811',15.282392026578073,5.99609e-19,37
26,'Xanthomonas sp. Mitacek01','pyridoxamine 5'-phosphate oxidase [Xanthomonas sp. Mitacek01]','WP_055246934',15.282392026578073,1.82863e-18,37
26,'Luteimonas terrae','pyridoxamine 5'-phosphate oxidase [Luteimonas terrae]','WP_133392153',15.282392026578073,2.01386e-18,37
26,'Xanthomonas citri pv. mangiferaeindicae','pyridoxamine 5'-phosphate oxidase [Xanthomonas citri pv. mangiferaeindicae]','ASR45082',15.282392026578073,1.69204e-16,35
26,'unclassified Xanthomonadaceae (miscellaneous)','MULTISPECIES: pyridoxamine 5'-phosphate oxidase [unclassified Xanthomonadaceae (miscellaneous)]','WP_096208295',15.282392026578073,2.45921e-16,34
26,'Luteimonas sp. 100111','pyridoxamine 5'-phosphate oxidase [Luteimonas sp. 100111]','WP_096299558',15.282392026578073,2.65013e-16,34
26,'Luteimonas sp. FCS-9','pyridoxamine 5'-phosphate oxidase [Luteimonas sp. FCS-9]','WP_047137753',15.282392026578073,3.14397e-16,35
26,'Luteimonas sp. 100069','pyridoxamine 5'-phosphate oxidase [Luteimonas sp. 100069]','WP_123831499',15.282392026578073,3.35201e-16,34
26,'Xanthomonadaceae bacterium NML93-0399','pyridoxamine 5'-phosphate oxidase [Xanthomonadaceae bacterium NML93-0399]','WP_096009127',15.282392026578073,6.29292e-16,34
27,'Truepera radiovictrix','NAD(P)-dependent oxidoreductase [Truepera radiovictrix]','WP_013177423',33.222591362126245,2.12927e-32,63
27,'Deinococcus indicus','NAD(P)-dependent oxidoreductase [Deinococcus indicus]','WP_088248524',33.222591362126245,1.78354e-31,62
27,'Deinococcus grandis','NAD(P)-dependent oxidoreductase [Deinococcus grandis]','WP_083524214',33.222591362126245,2.12526e-31,62
27,'Deinococcus misasensis','NAD(P)-dependent oxidoreductase [Deinococcus misasensis]','WP_034336665',33.222591362126245,4.0654e-31,62
27,'Meiothermus ruber H328','FAD dependent oxidoreductase [Meiothermus ruber H328]','GAO75608',33.222591362126245,5.86808e-31,62
27,'Meiothermus ruber','NAD(P)-dependent oxidoreductase [Meiothermus ruber]','WP_013014146',33.222591362126245,6.55209e-31,62
27,'Meiothermus luteus','NAD(P)-dependent oxidoreductase [Meiothermus luteus]','WP_119359787',33.222591362126245,1.4632e-30,62
27,'Meiothermus rufus','NAD(P)-dependent oxidoreductase [Meiothermus rufus]','WP_027881587',33.222591362126245,1.61484e-30,63
